131.8619 58.7404 61.1886 1
118.1157 93.3816 186.8940 1
123.3655 103.2318 60.7306 1
222.3677 7.9462 121.1000 1
77.8180 224.9955 94.6358 1
229.9601 162.6912 91.7774 1
196.7411 188.0030 16.2929 1
204.9380 104.8142 211.7510 1
217.8165 100.1805 54.8830 1
7.0364 125.7871 89.6706 1
144.0289 212.2891 195.8956 1
14.1964 156.8408 131.7330 1
36.9149 140.4907 192.6988 1
240.0190 186.5336 172.5749 1
26.3118 220.7450 171.2192 1
83.2882 46.0869 209.5903 1
225.8951 169.8656 125.4379 1
30.1302 91.2829 48.6954 1
211.8428 73.1278 163.0184 1
66.6157 154.2166 220.1354 1
170.8651 44.7824 204.0692 1
176.3693 24.1949 93.2390 1
85.4156 25.9291 188.2488 1
20.4178 38.3126 19.4374 1
196.2922 71.9033 40.5526 1
145.8101 218.7220 222.0680 1
193.2969 33.9648 130.0653 1
27.4889 46.9711 238.0039 1
109.8636 52.4036 23.1016 1
241.1252 124.3652 82.8226 1
218.0408 184.2202 236.6053 1
103.8634 17.6666 51.6507 1
169.4489 131.4303 34.6244 1
55.6045 13.2066 32.6233 1
113.4277 47.6859 184.6116 1
162.9098 34.9696 111.5144 1
98.6132 47.6982 48.5450 1
225.0747 1.6654 233.8817 1
17.9109 140.1925 105.4897 1
74.1756 127.0956 168.9724 1
171.9937 235.2381 58.1304 1
247.1278 101.4607 67.1996 1
231.1888 6.2516 73.9966 1
33.3127 114.3708 184.0022 1
168.1776 192.0230 165.0397 1
247.7428 110.2821 29.8234 1
80.1951 12.0396 168.7112 1
17.7907 163.3662 76.3218 1
78.9087 17.1505 193.5623 1
209.8547 119.0637 76.0396 1
28.3755 47.4965 93.3657 1
72.1593 40.5375 229.5367 1
120.7916 176.5250 247.2437 1
245.6711 30.8756 240.7729 1
223.0575 228.0447 248.6558 1
156.7808 222.5016 189.1624 1
135.3438 193.2407 166.6831 1
83.6225 68.6492 1.7858 1
233.8655 55.3967 87.2701 1
60.9505 139.0798 169.5638 1
77.1332 96.5753 19.6333 1
6.7792 174.5427 235.3255 1
199.9243 195.1936 22.8484 1
221.6076 125.7339 225.7548 1
244.4551 169.5534 72.4588 1
143.6118 233.6807 95.8873 1
127.6086 75.2430 26.0987 1
152.4727 189.6915 78.2967 1
30.4878 49.6033 91.5894 1
17.7925 95.6107 160.4660 1
33.6352 20.7329 48.2446 1
53.7688 189.2884 7.4372 1
92.1033 239.3799 5.1325 1
181.8262 222.9215 26.7865 1
35.4116 62.3770 119.6636 1
216.9870 180.1479 164.8860 1
80.6351 82.9846 185.2885 1
61.9734 49.3209 92.3634 1
246.5281 6.5084 112.2765 1
146.4442 76.3724 132.9327 1
233.7663 98.7797 200.2953 1
11.7129 207.7846 16.9158 1
85.8847 164.5796 181.1123 1
29.8010 125.7681 110.4522 1
71.5068 136.6897 203.2020 1
69.9731 50.8537 156.2671 1
51.0468 152.6928 248.5983 1
71.5033 62.3203 41.3674 1
74.3415 113.5901 109.7032 1
44.9168 183.2467 98.2174 1
158.1132 144.2058 206.0739 1
248.9765 205.7385 136.9444 1
142.5444 83.6949 85.9703 1
