44.8508 42.1673 98.7113 1
131.1535 236.4547 25.1227 1
150.4839 32.6683 73.6408 1
186.4996 172.5579 180.7137 1
138.9164 6.6801 148.0524 1
94.6545 14.2107 222.6895 1
246.8734 121.8809 240.9733 1
64.1452 113.4716 57.6844 1
9.4459 122.9702 32.3993 1
136.8278 59.4094 217.8531 1
44.7975 21.3549 92.8014 1
17.6468 48.0001 134.0257 1
30.3236 125.6194 53.3520 1
92.4510 178.3936 157.9431 1
110.4150 106.7867 144.7254 1
141.0788 131.9389 24.9825 1
210.7170 4.6838 33.1245 1
240.0020 211.4292 174.8552 1
230.3589 119.5317 159.2374 1
107.7710 203.0671 130.5341 1
91.4566 11.4656 229.0463 1
45.2169 26.3162 209.9671 1
79.2405 207.8860 78.9164 1
145.2682 189.1516 19.8032 1
122.1543 78.2500 222.4088 1
102.1154 117.9410 203.3129 1
189.8836 94.4181 15.7428 1
139.8049 190.2499 146.0742 1
170.9677 225.8402 179.4193 1
209.7241 16.8396 134.9715 1
180.5205 243.3112 88.5502 1
98.9699 65.2734 81.8866 1
114.3084 207.4731 8.8961 1
208.6882 203.3639 224.8287 1
165.4799 112.6462 228.1114 1
238.0430 202.2157 190.2138 1
243.6766 62.1017 128.3445 1
82.9961 96.1858 209.6111 1
22.3400 33.4092 134.5136 1
12.8616 108.9727 78.7157 1
105.0640 176.7266 148.6024 1
246.4291 73.2948 82.4485 1
160.8466 152.0937 226.3681 1
56.3835 161.0260 48.7120 1
228.3098 36.0602 76.2752 1
49.1997 193.3953 84.7456 1
102.5269 66.5331 100.7476 1
31.1670 68.3030 238.3102 1
132.9764 46.0043 23.1375 1
221.1452 154.8851 79.4407 1
203.2256 13.5624 181.3130 1
206.4176 225.9135 130.4113 1
49.8872 61.3372 52.0638 1
240.8484 241.5854 241.9097 1
217.4625 13.3208 187.0863 1
60.4556 139.4542 156.3941 1
51.5370 126.0005 14.3664 1
192.4835 68.4806 95.4705 1
90.8132 166.8062 213.5425 1
219.5858 235.8206 50.0299 1
68.2103 121.0558 28.3321 1
44.8854 47.6170 233.7362 1
47.7339 50.8110 27.1974 1
